TempHighF,TempAvgF,TempLowF,DewPointHighF,DewPointAvgF,DewPointLowF,HumidityHighPercent,HumidityAvgPercent,HumidityLowPercent,SeaLevelPressureAvgInches,VisibilityHighMiles,VisibilityAvgMiles,VisibilityLowMiles,WindHighMPH,WindAvgMPH,WindGustMPH,PrecipitationSumInches
100,88.5,77,74.0,68.5,63.0,88.0,59.5,31.0,30.06,10.0,10.0,10.0,12.0,16.0,20.0,0.0
99,87.0,75,74.0,69.5,65.0,88.0,60.5,33.0,30.05,10.0,10.0,10.0,15.0,21.0,27.0,0.02
100,87.5,75,71.0,66.5,62.0,87.0,59.0,31.0,30.02,10.0,10.0,10.0,9.0,13.0,17.0,0.0
101,89.0,77,71.0,65.5,60.0,82.0,55.5,29.0,29.99,10.0,10.0,10.0,12.0,15.5,19.0,0.0
100,88.0,76,72.0,65.0,58.0,87.0,56.5,26.0,29.95,10.0,10.0,10.0,12.0,16.0,20.0,0.0
101,89.0,77,73.0,65.5,58.0,88.0,57.5,27.0,29.96,10.0,10.0,10.0,14.0,18.0,22.0,0.0
101,89.0,77,73.0,66.0,59.0,88.0,58.5,29.0,29.99,10.0,10.0,10.0,13.0,16.5,20.0,0.0
102,89.5,77,74.0,68.5,63.0,88.0,58.5,29.0,30.06,10.0,10.0,10.0,10.0,14.5,19.0,0.0
101,89.0,77,74.0,67.5,61.0,88.0,57.5,27.0,30.07,10.0,10.0,10.0,15.0,18.5,22.0,0.0
103,87.0,71,73.0,68.0,63.0,100.0,64.5,29.0,30.01,10.0,6.0,2.0,23.0,29.0,35.0,0.16
99,83.5,68,71.0,68.0,65.0,100.0,66.5,33.0,29.93,10.0,8.0,6.0,12.0,18.0,24.0,0.0
98,87.5,77,75.0,70.5,66.0,88.0,63.0,38.0,29.9,10.0,10.0,10.0,16.0,19.5,23.0,0.0
100,88.0,76,74.0,69.5,65.0,88.0,60.5,33.0,29.98,10.0,10.0,10.0,14.0,17.0,20.0,0.0
101,89.0,77,74.0,68.5,63.0,88.0,59.5,31.0,30.07,10.0,10.0,10.0,18.0,23.5,29.0,0.0
103,90.0,77,75.0,68.0,61.0,85.0,56.0,27.0,30.03,10.0,10.0,10.0,14.0,18.0,22.0,0.0
104,90.5,77,74.0,67.5,61.0,85.0,56.0,27.0,29.95,10.0,10.0,10.0,14.0,19.0,24.0,0.0
103,90.0,77,74.0,67.5,61.0,88.0,57.5,27.0,29.9,10.0,10.0,10.0,13.0,17.5,22.0,0.0
103,90.0,77,74.0,70.0,66.0,85.0,58.0,31.0,29.88,10.0,6.0,2.0,13.0,18.5,24.0,0.04
102,89.0,76,75.0,65.5,56.0,91.0,60.0,29.0,29.95,10.0,9.5,9.0,13.0,16.0,19.0,0.01
103,90.5,78,75.0,69.0,63.0,91.0,61.0,31.0,30.03,10.0,9.5,9.0,15.0,19.5,24.0,0.0
103,90.5,78,75.0,68.0,61.0,91.0,58.0,25.0,30.03,10.0,10.0,10.0,15.0,21.0,27.0,0.0
103,89.0,75,71.0,66.0,61.0,82.0,53.5,25.0,29.97,10.0,10.0,10.0,12.0,16.5,21.0,0.0
105,90.5,76,71.0,63.0,55.0,87.0,53.5,20.0,29.9,10.0,10.0,10.0,14.0,17.0,20.0,0.0
107,92.0,77,72.0,63.5,55.0,82.0,50.5,19.0,29.86,10.0,10.0,10.0,12.0,14.5,17.0,0.0
106,92.5,79,70.0,66.5,63.0,69.0,48.0,27.0,29.91,10.0,10.0,10.0,13.0,16.5,20.0,0.0
99,88.0,77,66.0,60.0,54.0,64.0,43.0,22.0,29.97,10.0,10.0,10.0,12.0,16.0,20.0,0.0
